Date,Open,High,Low,Close,Adj Close,Volume
30-08-21,3718,3740,3687.600098,3701.399902,3573.853271,69850
31-08-21,3703,3802.949951,3703,3786.550049,3656.069092,248659
01-09-21,3790,3815.75,3706,3714.050049,3586.067627,290870
02-09-21,3736,3858,3724.600098,3837.949951,3705.697998,68034
03-09-21,3836,3857.399902,3804,3841.350098,3708.980957,73148
06-09-21,3847,3876,3815,3851.050049,3718.346436,42444
07-09-21,3858,3871,3809.050049,3814.75,3683.297363,33828
08-09-21,3815,3815,3756,3774.100098,3644.048096,53706
09-09-21,3799,3809.699951,3765.149902,3791.75,3661.090088,38234
13-09-21,3761,3851.899902,3761,3843.899902,3711.442627,82516
14-09-21,3849.5,3895.600098,3828.649902,3885.149902,3751.27124,31541
15-09-21,3889.949951,3980,3866.449951,3954.800049,3818.521729,130664
16-09-21,3938,3981.550049,3891.949951,3902.5,3768.023438,117036
17-09-21,3930,3944.399902,3806.899902,3830.449951,3698.456299,109563
20-09-21,3819,3871.5,3811,3823.350098,3691.601074,65057
21-09-21,3845.5,3870.300049,3823,3864.949951,3731.767578,48497
22-09-21,3861,3896.949951,3852.300049,3862.5,3729.4021,141321
23-09-21,3889,3889,3835.649902,3868.699951,3735.388428,947615
24-09-21,3889,3944.5,3856,3871.300049,3737.898682,49192
27-09-21,3891.149902,3904,3804,3836.949951,3704.732178,59914
28-09-21,3854,3854,3752.699951,3779,3648.779053,101477
29-09-21,3750,3805.449951,3723.100098,3791.600098,3660.945068,90622
30-09-21,3811,3811,3750.75,3774.5,3644.434326,39114
01-10-21,3779,3811,3725,3729.300049,3600.791992,97631
04-10-21,3728,3782.75,3708.050049,3771.100098,3641.151367,92760
05-10-21,3765,3840,3742.600098,3833.699951,3701.594482,108583
06-10-21,3844,3858,3795,3809.899902,3678.614258,60822
07-10-21,3822,3899.649902,3821.300049,3892.600098,3758.464844,47233
08-10-21,3935,3990,3898.949951,3935.300049,3799.693359,97634
11-10-21,3797,3797,3660,3686.5,3559.466797,1280463
12-10-21,3709,3709,3631.350098,3653.899902,3527.98999,266211
13-10-21,3661.100098,3675,3645.050049,3656.050049,3530.065918,184950
14-10-21,3650,3671,3608.399902,3611.300049,3486.858154,330478
18-10-21,3612,3653,3607.050049,3647.399902,3521.714111,123363
19-10-21,3670,3690.300049,3625,3634.600098,3509.355469,212142
20-10-21,3615.100098,3629.5,3578.199951,3607.850098,3483.526855,1033300
21-10-21,3618,3618,3512.100098,3533.399902,3411.642334,89945
22-10-21,3564,3564,3485,3500.050049,3379.441406,135071
25-10-21,3500.050049,3515,3450,3492.5,3372.1521,121831
26-10-21,3499,3529.149902,3475,3483.050049,3363.027588,59363
27-10-21,3497.699951,3511.899902,3481.699951,3488.949951,3368.724121,116096
28-10-21,3515,3515.050049,3416,3424.350098,3306.350342,60853
29-10-21,3410,3459.800049,3386,3398.800049,3281.680664,178291
01-11-21,3438,3489,3412.649902,3477.300049,3357.475586,89540
02-11-21,3495,3513.949951,3466.100098,3483.75,3363.703369,185781
03-11-21,3508,3519.949951,3466.5,3492.550049,3372.199951,39055
04-11-21,3515,3515.100098,3505.699951,3509.050049,3388.131348,33702
08-11-21,3539,3539,3481.25,3502.600098,3381.903809,129083
09-11-21,3504,3534.899902,3497.600098,3504.5,3383.738281,83427
10-11-21,3500,3519.399902,3481.350098,3484.350098,3364.282471,53691
11-11-21,3482,3508.75,3436,3488.100098,3367.903564,95676
12-11-21,3500,3535.100098,3486.050049,3524.5,3403.049316,144937
15-11-21,3534.800049,3569.5,3531,3553.899902,3431.435791,56987
16-11-21,3563,3575,3541.25,3555.149902,3432.642822,93911
17-11-21,3559,3562.350098,3513.800049,3523.949951,3402.518066,46814
18-11-21,3512.050049,3521.399902,3452,3475.649902,3355.882324,134098
22-11-21,3480,3516,3441,3461.25,3341.978516,53969
23-11-21,3445,3483.399902,3408.050049,3463.699951,3344.343994,91067
24-11-21,3478,3493.550049,3431,3443.550049,3324.888428,47809
25-11-21,3462,3462,3434,3445.5,3326.77124,56004
26-11-21,3440,3486,3414.649902,3445.649902,3326.91626,80166
29-11-21,3445.649902,3530,3407.550049,3500.699951,3380.069336,85268
30-11-21,3500,3563,3494.850098,3532,3410.290527,131810
01-12-21,3535.149902,3589.350098,3535.149902,3578.149902,3454.850098,159108
02-12-21,3585,3648,3573.199951,3641.149902,3515.679443,188193
03-12-21,3643,3665.949951,3630.75,3639.649902,3514.231201,76061
06-12-21,3642,3656.850098,3521.5,3534.350098,3412.55957,51174
07-12-21,3567.899902,3597.149902,3525.600098,3584.699951,3461.174561,24002
08-12-21,3625,3645,3602.600098,3626.5,3501.534424,263196
09-12-21,3613,3632.399902,3567,3603.600098,3479.42334,77990
10-12-21,3585,3640.850098,3575.100098,3636.550049,3511.238281,78298
13-12-21,3647,3660,3603,3610.100098,3485.699463,52114
14-12-21,3601,3634.399902,3576.149902,3622.800049,3497.96167,87750
15-12-21,3610,3622.699951,3558.600098,3569.600098,3446.595215,70817
16-12-21,3580,3607.25,3570.5,3581.350098,3457.939941,19480
17-12-21,3601,3650,3573.149902,3587.199951,3463.588379,82484
20-12-21,3570.100098,3605,3509.850098,3557.100098,3434.525879,160727
21-12-21,3585,3639.600098,3568.050049,3608.449951,3484.105957,104021
22-12-21,3612,3636,3605.399902,3630,3504.913818,68470
23-12-21,3640.5,3671,3630.050049,3662.800049,3536.583496,62978
24-12-21,3676,3703.899902,3645.300049,3670.25,3543.776611,141802
27-12-21,3670,3700,3653.149902,3695.550049,3568.205078,37807
28-12-21,3715,3724.5,3694.050049,3707.300049,3579.550049,34438
29-12-21,3700,3719.449951,3684.399902,3693.149902,3565.887695,75965
30-12-21,3693,3739.600098,3680.550049,3733.149902,3604.509033,45572
31-12-21,3736.050049,3759.800049,3731.550049,3736.850098,3608.081787,51482
03-01-22,3744,3829,3743.949951,3818.149902,3686.580078,67010
04-01-22,3829.050049,3888,3810,3882.699951,3748.905762,342652
05-01-22,3865,3870.100098,3811,3861.050049,3728.001953,54550
06-01-22,3816,3834.75,3771.350098,3806.850098,3675.669678,111898
07-01-22,3809.100098,3864.449951,3796,3854.850098,3722.015625,41904
10-01-22,3974,3979.899902,3861.850098,3879.350098,3745.671387,244605
11-01-22,3859,3925.850098,3853.800049,3915.800049,3780.865479,80161
12-01-22,3927.800049,3930.149902,3836.800049,3857.25,3724.333008,122701
13-01-22,3934,3944.399902,3857.25,3897.649902,3763.340576,368315
14-01-22,3880,3978.300049,3860.100098,3969.25,3832.473389,280512
17-01-22,3998,4043,3963,4019.100098,3880.605713,295249
18-01-22,4045.5,4045.5,3981,3990.25,3852.749756,110328
19-01-22,4018,4018,3911.75,3915.800049,3780.865479,138761
20-01-22,3915,3915,3814,3827.850098,3695.946045,289388
21-01-22,3814,3851,3771.75,3834.850098,3702.704834,231443
24-01-22,3841,3850.149902,3741,3771.5,3641.537598,288622
25-01-22,3771,3809.199951,3723.050049,3770.100098,3640.186279,229135
27-01-22,3740,3740,3626.25,3650.100098,3524.321045,408154
28-01-22,3659,3729,3650,3690.25,3563.087402,213927
31-01-22,3742.199951,3758.050049,3721.699951,3737.899902,3609.095459,140447
01-02-22,3780,3809,3735.600098,3800.649902,3669.683105,142772
02-02-22,3823,3864,3800.649902,3857,3724.091309,72720
03-02-22,3845,3882.949951,3815,3825,3693.194092,114933
04-02-22,3810,3825,3769.199951,3814.649902,3683.200684,107911
07-02-22,3800,3832.399902,3756.100098,3778.600098,3648.392822,81224
08-02-22,3794.899902,3801.75,3721.149902,3742.399902,3613.44043,85663
09-02-22,3762,3778,3748,3761.25,3631.640869,43296
10-02-22,3785,3788.600098,3758.300049,3771.199951,3641.247803,67626
11-02-22,3752,3752,3690.600098,3695.600098,3568.253174,172871
14-02-22,null,null,null,null,null,null
15-02-22,3785.449951,3833,3749.949951,3817.699951,3686.145508,280664
16-02-22,3852,3856,3805.899902,3813.550049,3682.138916,171784
17-02-22,3830,3835.149902,3780,3784.449951,3654.041504,253743
18-02-22,3769,3815.949951,3756,3794.800049,3664.034912,340554
21-02-22,3812,3828.899902,3705.800049,3720.25,3592.053711,581891
22-02-22,3649,3662.949951,3570.800049,3586.649902,3463.057373,333134
23-02-22,3604.699951,3639.850098,3555.850098,3565.300049,3442.443359,208645
24-02-22,3475,3490,3392.050049,3402.25,3285.011719,414928
25-02-22,3452.25,3530,3452.25,3519.699951,3398.414551,231297
28-02-22,3493,3563.899902,3456.699951,3554.550049,3432.063721,75954
02-03-22,3560.100098,3570.649902,3506.949951,3544.350098,3422.215332,137462
03-03-22,3568,3578.5,3530.850098,3544.449951,3422.311523,87974
04-03-22,3500,3561.399902,3485,3525.199951,3403.724854,107978
07-03-22,3469,3547.449951,3351,3485.300049,3365.199951,244599
08-03-22,3458,3608,3458,3599.949951,3475.898926,191722
09-03-22,3610,3654,3599,3633.350098,3508.148193,137528
10-03-22,3685,3685,3614.600098,3620.100098,3495.35498,126839
11-03-22,3614,3641.699951,3594,3600.699951,3476.623291,43118
14-03-22,3584,3648,3580,3642.699951,3517.176025,138512
15-03-22,3656.5,3658.699951,3586,3595.399902,3471.505859,37001
16-03-22,3653.699951,3667,3600,3654.25,3528.328125,80789
17-03-22,3692,3709.600098,3661,3675.199951,3548.555908,79044
21-03-22,3700,3713.949951,3615,3625.25,3500.327393,90739
22-03-22,3630.100098,3712,3625.5,3700.949951,3573.418701,50288
23-03-22,3709,3730,3689.600098,3708.25,3580.467041,133080
24-03-22,3700,3757.600098,3699.949951,3750,3620.778564,52182
25-03-22,3753,3778.050049,3672.949951,3707.949951,3580.17749,104788
28-03-22,3698,3712.5,3660.649902,3706.050049,3578.343262,127823
29-03-22,3690,3721,3690,3704.949951,3577.280762,139652
30-03-22,3738,3738,3707.050049,3730.649902,3602.095215,70417
31-03-22,3736,3754,3720.050049,3738.800049,3609.9646,52924
01-04-22,3746.149902,3762.449951,3729,3756.850098,3627.392822,84280
04-04-22,3761,3779,3738.050049,3769.800049,3639.896484,56385
05-04-22,3792,3835.5,3775.550049,3814.050049,3682.621826,127222
06-04-22,3812.649902,3812.649902,3732.300049,3756.149902,3626.716553,76724
07-04-22,3740.050049,3743.300049,3676,3684.949951,3557.970215,172534
08-04-22,3690,3705,3643.850098,3686.850098,3559.804688,138607
11-04-22,3698,3711.25,3656.850098,3696.399902,3569.025391,168596
12-04-22,3680,3738.600098,3650.050049,3691.449951,3564.246094,283042
13-04-22,3703,3710.050049,3657,3661.300049,3535.135254,106056
18-04-22,3620,3620,3524,3528.449951,3406.863037,183837
19-04-22,3550,3563.600098,3440,3474.300049,3354.579102,207746
20-04-22,3489.75,3569,3481.050049,3555.949951,3433.415283,183652
21-04-22,3589,3643,3568.5,3629.949951,3504.865234,42124
22-04-22,3580,3617,3571.199951,3611.850098,3487.38916,303745
25-04-22,3561.100098,3583,3534,3547.699951,3425.449707,76976
26-04-22,3565,3587.300049,3520,3544.649902,3422.504639,71786
27-04-22,3540,3568.050049,3506,3561.300049,3438.581055,94285
28-04-22,3585,3603.800049,3539,3584,3460.498779,85289
29-04-22,3597,3621.949951,3537.399902,3550.100098,3427.766846,47354
02-05-22,null,null,null,null,null,null
04-05-22,3540,3545.199951,3465.550049,3482.449951,3362.447998,1062687
05-05-22,3506.050049,3532.949951,3486.600098,3513.300049,3392.235107,74099
06-05-22,3468.449951,3474.699951,3425.050049,3433,3314.701904,134551
09-05-22,3393,3455.5,3348.75,3446.100098,3327.35083,185666
10-05-22,3440,3464.899902,3425,3437.25,3318.805908,95068
11-05-22,3434,3447.5,3382,3412.899902,3295.294678,66515
12-05-22,3400,3448.399902,3350.100098,3411,3293.460205,158049
13-05-22,3441,3441.300049,3383.149902,3413.449951,3295.825684,142500
16-05-22,3414,3429.5,3366.850098,3376.649902,3260.293701,32081
17-05-22,3369.949951,3466.399902,3351.25,3452.199951,3333.240479,37639
18-05-22,3460,3495,3443.050049,3449,3330.150879,59292
19-05-22,3376,3402.600098,3231.050049,3270.699951,3157.994873,494805
20-05-22,3309,3314,3271.149902,3293.899902,3180.39502,137393
23-05-22,3315,3338,3267.050049,3320.949951,3206.513184,88129
24-05-22,3311,3320.949951,3276.5,3288.050049,3174.74707,105893
25-05-22,3286,3286.550049,3155,3166.600098,3057.482178,235534
26-05-22,3190,3242,3181,3228.600098,3117.345703,110339
27-05-22,3249,3278.850098,3230,3262.199951,3149.787598,146145
30-05-22,3273.850098,3385.800049,3273.850098,3375.550049,3259.231934,117464
31-05-22,3355,3382.949951,3324.100098,3364.800049,3248.852295,72520
01-06-22,3385,3388,3342.5,3356.5,3240.838135,121714
02-06-22,3357,3432.25,3350.050049,3422.949951,3304.998291,104828
03-06-22,3454.699951,3477.5,3431.550049,3438.800049,3320.30249,65791
