Date,Open,High,Low,Close,Adj Close,Volume
2020-03-18,1688.0,1712.3499760000002,1628.0,1650.949951,1594.059814,204763.0
2020-03-19,1581.0,1685.75,1547.300049,1636.099976,1579.721558,244595.0
2020-03-20,1637.0,1867.949951,1627.0,1798.0,1736.042603,330779.0
2020-03-23,1648.199951,1742.550049,1620.0,1662.650024,1605.356689,173724.0
2020-03-24,1740.0,1767.5999760000002,1652.050049,1702.8499760000002,1644.1713869999999,156649.0
2020-03-25,1700.0,1810.0,1681.0,1752.199951,1691.820801,104880.0
2020-03-26,1815.0,1880.9000239999998,1723.0,1806.699951,1744.4428710000002,143192.0
2020-03-27,1839.0,1850.0,1752.0,1818.5999760000002,1755.932739,197136.0
2020-03-30,1769.0,1907.0,1763.3499760000002,1776.1500239999998,1714.945557,1324734.0
2020-03-31,1826.0,1856.0,1780.0,1823.050049,1760.2294920000002,133416.0
2020-01-04,1830.0,1834.0,1702.25,1709.550049,1650.6405029999999,212968.0
2020-03-04,1731.300049,1740.0,1650.0,1654.400024,1597.390991,170043.0
2020-07-04,1703.300049,1785.0,1703.300049,1775.050049,1713.883423,167673.0
2020-08-04,1760.0,1805.0,1701.0,1705.5999760000002,1646.826538,159832.0
2020-09-04,1745.0,1778.449951,1733.0,1765.9000239999998,1705.0488280000002,126479.0
2020-04-13,1769.800049,1786.0,1747.0,1758.4000239999998,1697.807373,72307.0
2020-04-15,1770.0,1812.25,1728.9000239999998,1734.449951,1674.682373,150148.0
2020-04-16,1701.0,1762.9000239999998,1677.599976,1715.5999760000002,1656.482056,240124.0
2020-04-17,1800.0,1851.8499760000002,1752.800049,1806.800049,1744.539551,309427.0
2020-04-20,1827.0,1829.0,1803.0,1818.800049,1756.125977,101688.0
2020-04-21,1775.0,1794.0,1728.75,1737.25,1677.386108,149222.0
2020-04-22,1746.0,1789.0999760000002,1720.3499760000002,1771.199951,1710.1661379999998,103696.0
2020-04-23,1786.0,1891.699951,1768.050049,1876.9000239999998,1812.223877,453645.0
2020-04-24,1840.0999760000002,1851.5999760000002,1807.5,1818.300049,1755.643066,93384.0
2020-04-27,1830.0999760000002,1875.0,1825.949951,1837.300049,1773.988403,82109.0
2020-04-28,1866.5,1867.0,1833.0,1859.4000239999998,1795.326904,56291.0
2020-04-29,1872.3499760000002,1911.300049,1851.0,1905.199951,1839.548584,138273.0
2020-04-30,1963.0,2030.0,1943.0,2014.8499760000002,1945.4200440000002,146238.0
2020-04-05,1960.0,1965.0,1914.050049,1929.1500239999998,1862.6734620000002,117290.0
2020-05-05,1960.0,1976.0,1926.1500239999998,1931.5,1864.9423829999998,67646.0
2020-06-05,1935.0,1953.300049,1895.050049,1904.25,1838.6313480000001,84763.0
2020-07-05,1917.0,1934.75,1886.300049,1891.25,1826.0792239999998,86388.0
2020-08-05,1945.0,1945.0,1887.0,1893.5,1828.251709,64653.0
2020-11-05,1920.0,1952.0999760000002,1909.8499760000002,1935.300049,1868.61145,212252.0
2020-12-05,1928.0,1957.199951,1911.3499760000002,1948.949951,1881.7910160000001,97123.0
2020-05-13,1999.0,1999.0,1926.300049,1949.449951,1882.273804,63153.0
2020-05-14,1922.0,1922.4000239999998,1892.0,1900.800049,1835.300293,67890.0
2020-05-15,1908.0,1919.0,1867.0,1893.300049,1828.058716,72171.0
2020-05-18,1901.0,1949.449951,1873.5999760000002,1944.8499760000002,1877.832397,97858.0
2020-05-19,1869.5,1965.800049,1869.5,1948.25,1881.1152339999999,547420.0
2020-05-20,1945.199951,1963.0999760000002,1932.800049,1952.449951,1885.1704100000002,68859.0
2020-05-21,1952.800049,1997.0,1942.050049,1991.550049,1922.923096,73577.0
2020-05-22,1973.0,2030.0,1966.0,2018.949951,1949.378784,84400.0
2020-05-26,2020.0,2022.0,1925.0,1943.3499760000002,1876.383911,111751.0
2020-05-27,1956.0999760000002,2010.0,1941.199951,2005.0999760000002,1936.0061039999998,85566.0
2020-05-28,1996.699951,2013.0,1971.25,2005.199951,1936.102661,110455.0
2020-05-29,1995.0,2002.3499760000002,1962.9000239999998,1971.550049,1903.612305,222964.0
2020-01-06,1995.0,2060.0,1982.0,2044.6500239999998,1974.1934809999998,129607.0
2020-02-06,2054.899902,2081.0,2040.0,2046.9000239999998,1976.3657230000001,74927.0
2020-03-06,2047.1500239999998,2064.0,2019.5999760000002,2045.3499760000002,1974.8690190000002,96580.0
2020-04-06,2045.3499760000002,2100.0,2045.3499760000002,2093.899902,2021.746094,115956.0
2020-05-06,2093.899902,2094.949951,2040.9000239999998,2048.100098,1977.524536,133484.0
2020-08-06,2073.0,2095.0,2062.600098,2071.399902,2000.0214839999999,248364.0
2020-09-06,2068.899902,2096.850098,2061.100098,2073.350098,2001.904541,72244.0
2020-10-06,2073.0,2132.050049,2073.0,2108.300049,2035.6502690000002,183320.0
2020-11-06,2102.0,2103.75,2062.5,2067.800049,1996.5457760000002,80173.0
2020-12-06,2009.0,2049.0,2009.0,2038.699951,1968.4482420000002,94325.0
2020-06-15,2040.0,2058.0,2000.5999760000002,2030.050049,1960.096436,70028.0
2020-06-16,2061.0,2072.550049,2031.0,2044.949951,1974.483032,274912.0
2020-06-17,2042.0,2058.899902,2027.6500239999998,2047.75,1977.186523,1555595.0
2020-06-18,2035.050049,2059.0,2026.0,2036.800049,1966.613892,107922.0
2020-06-19,2956.230284827182,2986.4258353154382,2921.447155258387,2952.621895807046,2850.877370523491,161422.0134228188
2020-06-22,2045.050049,2050.0,2020.0,2028.300049,1958.406738,210773.0
2020-06-23,2017.0,2043.8499760000002,2010.0,2035.4000239999998,1965.262085,925309.0
2020-06-24,2037.0,2064.0,2033.75,2042.3499760000002,1971.972656,183408.0
2020-06-25,2027.25,2059.75,2008.0,2010.9000239999998,1941.606323,401416.0
2020-06-26,2025.0,2129.800049,2020.0,2115.600098,2042.69873,285133.0
2020-06-29,2114.0,2127.0,2091.800049,2101.850098,2029.422485,113144.0
2020-06-30,2090.0,2111.0,2075.850098,2082.199951,2010.449463,144796.0
2020-01-07,2085.050049,2113.649902,2081.550049,2092.550049,2020.4428710000002,85048.0
2020-02-07,2096.100098,2165.0,2096.100098,2158.350098,2083.975098,159176.0
2020-03-07,2956.230284827182,2986.4258353154382,2921.447155258387,2952.621895807046,2850.877370523491,161422.0134228188
2020-06-07,2208.699951,2269.0,2206.25,2263.100098,2185.115967,1248594.0
2020-07-07,2269.0,2301.850098,2232.75,2269.949951,2191.729736,192542.0
2020-08-07,2275.0,2275.0,2209.800049,2217.649902,2141.231934,107819.0
2020-09-07,2225.0,2244.649902,2192.600098,2204.350098,2128.3901370000003,119208.0
2020-10-07,2200.0,2249.149902,2177.25,2221.649902,2145.0942379999997,259682.0
2020-07-13,2225.0,2244.5,2210.75,2219.550049,2143.066162,91299.0
2020-07-14,2217.0,2237.449951,2166.300049,2171.699951,2096.865234,105794.0
2020-07-15,2183.0,2259.149902,2183.0,2233.550049,2156.583984,141346.0
2020-07-16,2264.0,2332.0,2220.949951,2233.649902,2156.68042,260133.0
2020-07-17,2255.0,2255.0,2190.100098,2201.350098,2125.493652,167683.0
2020-07-20,2200.0,2226.0,2191.199951,2209.75,2133.604248,108192.0
2020-07-21,2227.0,2240.699951,2202.0,2225.600098,2148.907959,133461.0
2020-07-22,2232.300049,2237.0,2185.0,2189.949951,2114.486084,128289.0
2020-07-23,2190.0,2191.0,2162.449951,2170.75,2095.9482420000004,63185.0
2020-07-24,2158.800049,2162.100098,2125.850098,2157.050049,2082.720459,106972.0
2020-07-27,2160.0,2215.0,2160.0,2205.800049,2129.790283,110937.0
2020-07-28,2214.0,2320.0,2214.0,2309.199951,2229.627197,345610.0
2020-07-29,2292.0,2342.0,2247.0,2275.050049,2196.654297,173540.0
2020-07-30,2292.0,2357.149902,2273.649902,2277.949951,2199.454102,209369.0
2020-07-31,2300.5,2335.0,2258.5,2282.449951,2203.798828,115665.0
2020-03-08,2299.0,2302.449951,2232.0,2251.300049,2173.722412,216125.0
2020-04-08,2260.0,2269.300049,2226.0,2249.149902,2171.64624,98064.0
2020-05-08,2264.949951,2299.949951,2253.300049,2258.800049,2180.964111,227082.0
2020-06-08,2271.100098,2317.75,2264.350098,2307.699951,2228.178711,136621.0
2020-07-08,2318.899902,2327.0,2287.800049,2294.949951,2215.868164,149776.0
2020-10-08,2310.0,2324.350098,2275.649902,2281.600098,2202.978271,50885.0
2020-11-08,2285.0,2312.399902,2276.100098,2279.25,2200.709229,53937.0
2020-12-08,2281.0,2303.5,2247.199951,2256.699951,2178.936035,98143.0
2020-08-13,2277.5,2299.449951,2250.5,2255.5,2177.778076,64899.0
2020-08-14,2274.399902,2281.25,2233.149902,2242.449951,2165.177246,98443.0
2020-08-17,2255.0,2268.850098,2239.0,2252.050049,2174.446533,98833.0
2020-08-18,2264.800049,2288.5,2250.0,2269.399902,2191.198486,63828.0
2020-08-19,2273.899902,2283.949951,2253.0,2256.25,2178.501953,70011.0
2020-08-20,2257.0,2276.0,2240.0,2252.0,2174.398193,137977.0
2020-08-21,2254.0,2270.300049,2242.0,2248.199951,2170.729004,54539.0
2020-08-24,2248.0,2259.149902,2230.0,2247.949951,2170.487793,69290.0
2020-08-25,2250.0,2250.0,2235.0,2242.25,2164.9841309999997,44505.0
2020-08-26,2245.0,2260.0,2217.050049,2254.649902,2176.956543,76925.0
2020-08-27,2261.050049,2287.0,2242.350098,2247.899902,2170.439209,134823.0
2020-08-28,2265.0,2280.0,2234.5,2237.100098,2160.011719,75463.0
2020-08-31,2241.0,2275.850098,2228.300049,2256.350098,2178.5986329999996,121315.0
2020-01-09,2265.0,2278.100098,2241.5,2245.300049,2167.928955,54703.0
2020-02-09,2249.0,2268.350098,2242.0,2264.800049,2186.75708,408776.0
2020-03-09,2265.100098,2323.800049,2265.100098,2299.550049,2220.310059,109805.0
2020-04-09,2242.0,2323.5,2242.0,2289.75,2210.847168,153313.0
2020-07-09,2288.0,2342.0,2283.0,2327.399902,2247.199951,182399.0
2020-08-09,2330.5,2389.5,2326.600098,2348.949951,2268.0073239999997,251949.0
2020-09-09,2325.0,2359.149902,2320.0,2323.75,2243.675781,101324.0
2020-10-09,2329.0,2348.899902,2324.850098,2331.600098,2251.255371,79509.0
2020-11-09,2348.0,2382.649902,2331.0,2373.699951,2291.904541,174945.0
2020-09-14,2377.0,2504.199951,2377.0,2492.300049,2406.417969,191774.0
2020-09-15,2487.5,2538.0,2459.899902,2490.25,2404.438477,437465.0
2020-09-16,2490.0,2507.100098,2478.5,2502.649902,2416.4111329999996,100286.0
2020-09-17,2487.0,2495.0,2452.600098,2460.050049,2375.279297,83371.0
2020-09-18,2480.0,2501.0,2435.75,2450.75,2366.299316,57975.0
2020-09-21,2460.0,2505.0,2453.600098,2464.600098,2379.6723629999997,127699.0
2020-09-22,2484.800049,2554.0,2458.449951,2523.550049,2436.59082,264321.0
2020-09-23,2510.0,2517.0,2410.0,2467.149902,2382.134277,238132.0
2020-09-24,2450.0,2450.0,2302.5,2331.5,2251.158691,189137.0
2020-09-25,2370.0,2439.800049,2350.050049,2422.300049,2338.830078,236610.0
2020-09-28,2435.0,2442.800049,2365.850098,2425.350098,2341.774902,158816.0
2020-09-29,2439.0,2512.0,2434.0,2487.25,2401.541748,192086.0
2020-09-30,2495.0,2505.050049,2459.25,2491.5,2405.645264,438317.0
2020-01-10,2509.800049,2539.0,2492.0,2522.75,2435.818604,55334.0
2020-05-10,2610.0,2727.0,2604.0,2706.850098,2613.574707,473381.0
2020-06-10,2736.0,2736.0,2649.350098,2716.149902,2622.553955,330035.0
2020-07-10,2738.0,2769.0,2703.0,2737.399902,2643.071533,277896.0
2020-08-10,2825.0,2885.0,2800.0,2824.800049,2727.459961,692625.0
2020-09-10,2823.0,2828.75,2781.0,2814.949951,2717.949707,186388.0
2020-12-10,2818.899902,2853.649902,2802.0,2831.199951,2733.639648,191337.0
2020-10-13,2845.0,2855.0,2813.25,2825.649902,2728.2807620000003,149828.0
2020-10-14,2840.149902,2840.149902,2788.949951,2809.800049,2712.976807,86667.0
2020-10-15,2810.100098,2827.0,2727.0,2738.699951,2644.327148,589029.0
2020-10-16,2751.0,2771.199951,2733.449951,2762.5,2667.306885,64823.0
2020-10-19,2777.0,2777.0,2706.600098,2711.449951,2618.0161129999997,90310.0
2020-10-20,2722.0,2760.0,2720.0,2738.399902,2644.037354,56441.0
2020-10-21,2739.0,2749.600098,2663.100098,2675.449951,2583.256592,109319.0
2020-10-22,2666.800049,2687.25,2638.550049,2670.800049,2578.76709,151372.0
2020-10-23,2684.0,2706.050049,2670.550049,2686.449951,2593.877441,69850.0
2020-10-26,2695.0,2709.800049,2671.699951,2687.649902,2595.035889,72725.0
2020-10-27,2696.850098,2717.0,2625.0,2631.449951,2540.772461,86794.0
2020-10-28,2653.0,2656.350098,2607.199951,2621.75,2531.406982,471923.0
2020-10-29,2605.0,2654.449951,2601.0,2633.699951,2542.945068,86748.0
2020-10-30,2639.0,2673.949951,2621.649902,2664.850098,2573.021973,77960.0
2020-02-11,2665.0,2665.0,2600.0,2603.850098,2514.123779,106105.0
2020-03-11,2604.699951,2664.75,2602.0,2632.649902,2541.931396,66138.0
2020-04-11,2625.0,2720.449951,2615.0,2653.25,2561.821533,129239.0
2020-05-11,2681.0,2709.75,2667.399902,2687.25,2594.650146,114531.0
2020-06-11,2695.0,2713.350098,2681.699951,2708.25,2614.92627,86947.0
2020-09-11,2738.25,2743.800049,2695.050049,2725.899902,2631.968018,124207.0
2020-10-11,2725.0,2725.0,2640.0,2649.949951,2558.63501,182867.0
2020-11-11,2645.300049,2691.850098,2644.25,2688.550049,2595.905029,179045.0
2020-12-11,2687.0,2711.649902,2662.550049,2670.699951,2578.67041,75051.0
2020-11-13,2656.0,2663.949951,2636.449951,2657.300049,2565.732178,436036.0
2020-11-14,2680.0,2680.0,2660.050049,2670.699951,2578.67041,23415.0
2020-11-17,2685.0,2690.0,2650.350098,2666.199951,2574.325439,87495.0
2020-11-18,2665.0,2665.0,2608.050049,2625.899902,2535.413818,139122.0
2020-11-19,2630.0,2678.600098,2630.0,2637.050049,2546.179932,114908.0
2020-11-20,2655.0,2675.0,2628.25,2659.600098,2567.9526370000003,146090.0
2020-11-23,2685.0,2730.0,2666.0,2724.0,2630.133545,129100.0
2020-11-24,2738.0,2743.0,2705.0,2722.100098,2628.299072,103065.0
2020-11-25,2727.0,2730.0,2688.399902,2700.699951,2607.636475,198420.0
2020-11-26,2686.649902,2729.949951,2681.0,2720.850098,2627.092041,60434.0
2020-11-27,2700.0,2717.949951,2670.0,2679.149902,2586.829102,110671.0
2020-01-12,2680.0,2735.0,2625.100098,2726.949951,2632.981689,90136.0
2020-02-12,2720.0,2753.699951,2702.25,2749.149902,2654.4169920000004,103473.0
2020-03-12,2768.550049,2768.800049,2702.300049,2708.449951,2615.119385,392788.0
2020-04-12,2706.0,2738.050049,2700.0,2726.0,2632.064697,67094.0
2020-07-12,2719.0,2743.0,2706.300049,2736.0,2641.719971,44595.0
2020-08-12,2745.0,2804.850098,2733.0,2796.399902,2700.03833,97986.0
2020-09-12,2818.0,2840.0,2793.850098,2809.800049,2712.976807,108846.0
2020-10-12,2820.0,2824.649902,2780.149902,2784.149902,2688.2109379999997,50596.0
2020-11-12,2795.0,2807.0,2765.0,2783.449951,2687.535156,55137.0
2020-12-14,2800.100098,2806.199951,2757.0,2796.5,2700.13501,57915.0
2020-12-15,2790.0,2795.0,2756.0,2761.199951,2666.0517579999996,108436.0
2020-12-16,2775.0,2819.75,2761.199951,2813.25,2716.308105,71532.0
2020-12-17,2813.949951,2849.0,2805.550049,2837.899902,2740.108643,74645.0
2020-12-18,2861.0,2898.0,2847.0,2862.600098,2763.957764,155614.0
2020-12-21,2865.0,2888.550049,2782.899902,2818.75,2721.618896,181011.0
2020-12-22,2830.0,2883.100098,2819.0,2870.800049,2771.875,90096.0
2020-12-23,2889.0,2918.0,2866.050049,2907.199951,2807.0205079999996,84950.0
2020-12-24,2914.850098,2921.949951,2884.0,2908.449951,2808.227295,63577.0
2020-12-28,2912.850098,2949.899902,2902.300049,2928.25,2827.345215,80008.0
2020-12-29,2928.25,2951.899902,2924.199951,2930.649902,2829.662354,47486.0
2020-12-30,2937.0,2947.0,2904.0,2908.850098,2808.61377,175469.0
2020-12-31,2902.0,2906.050049,2845.0,2870.199951,2771.295654,834286.0
2021-01-01,2879.0,2939.899902,2877.300049,2928.199951,2827.296875,152353.0
2021-04-01,2950.0,3050.0,2942.0,3039.25,2934.5205079999996,208783.0
2021-05-01,3044.100098,3112.75,3040.0,3092.300049,2985.7421879999997,188379.0
2021-06-01,3102.149902,3114.449951,3037.800049,3052.949951,2947.748535,118089.0
2021-07-01,3075.0,3079.800049,3001.0,3032.699951,2928.196045,160557.0
2021-08-01,3085.199951,3127.550049,3061.800049,3120.350098,3012.825928,210057.0
2021-11-01,3215.0,3224.0,3147.449951,3175.050049,3065.640625,253600.0
2021-12-01,3179.949951,3208.100098,3150.949951,3172.850098,3063.516602,132445.0
2021-01-13,3179.949951,3179.949951,3127.100098,3158.800049,3049.950928,653157.0
2021-01-14,3164.0,3267.0,3120.0,3250.149902,3138.152588,531550.0
2021-01-15,3244.350098,3273.850098,3210.100098,3233.600098,3122.173096,162323.0
2021-01-18,3249.0,3255.5,3186.600098,3220.800049,3109.814453,167704.0
2021-01-19,3229.0,3279.0,3229.0,3265.149902,3152.635986,94206.0
2021-01-20,3265.0,3327.0,3265.0,3308.199951,3194.202393,1574806.0
2021-01-21,3308.0,3310.0,3262.0,3274.800049,3161.9536129999997,85349.0
2021-01-22,3249.100098,3323.899902,3249.050049,3303.399902,3189.567871,316515.0
2021-01-25,3295.0,3345.25,3277.699951,3290.199951,3176.822754,107916.0
2021-01-27,3300.0,3305.300049,3227.149902,3261.050049,3148.67749,586936.0
2021-01-28,3240.0,3272.699951,3183.949951,3199.449951,3089.200195,555279.0
2021-01-29,3206.0,3215.0,3100.5,3112.899902,3005.6323239999997,96018.0
2021-01-02,3104.0,3165.0,3045.100098,3140.699951,3032.474365,158508.0
2021-02-02,3161.0,3224.550049,3154.5,3203.0,3092.627441,115905.0
2021-03-02,3207.0,3235.149902,3164.600098,3199.100098,3088.862061,101798.0
2021-04-02,3206.0,3233.949951,3177.0,3187.300049,3077.4685059999997,434127.0
2021-05-02,3191.100098,3200.0,3129.5,3158.050049,3049.2265629999997,69573.0
2021-08-02,3185.199951,3224.949951,3155.5,3215.149902,3104.358643,132081.0
2021-09-02,3200.0,3245.149902,3165.050049,3175.800049,3066.36499,123700.0
2021-10-02,3177.0,3219.300049,3158.949951,3210.949951,3100.303711,61444.0
2021-11-02,3223.0,3223.0,3186.0,3205.850098,3095.379639,38475.0
2021-12-02,3197.0,3245.800049,3183.399902,3191.149902,3081.186035,64320.0
2021-02-15,3206.0,3206.0,3131.0,3139.949951,3031.7502440000003,104489.0
2021-02-16,3158.899902,3166.25,3100.25,3109.300049,3002.15625,136791.0
2021-02-17,3109.0,3131.949951,3047.0,3073.5,2967.589844,140215.0
2021-02-18,3073.0,3098.75,3032.0,3057.550049,2952.189697,175502.0
2021-02-19,3057.550049,3085.850098,3017.550049,3072.100098,2966.238525,129152.0
2021-02-22,3090.0,3090.0,2945.5,2958.75,2856.794189,233886.0
2021-02-23,2971.600098,3027.899902,2970.0,2980.0,2877.3120120000003,140264.0
2021-02-24,2980.199951,3002.25,2701.0,2951.399902,2849.697754,720041.0
2021-02-25,2980.0,3029.449951,2969.100098,2992.899902,2889.767334,497914.0
2021-02-26,2968.5,2971.899902,2881.350098,2896.050049,2796.2548829999996,202274.0
2021-01-03,2930.0,2964.949951,2900.0,2926.199951,2825.365723,210795.0
2021-02-03,2970.0,3025.399902,2946.149902,3010.550049,2906.809326,168724.0
2021-03-03,3030.0,3063.449951,2996.5,3058.649902,2953.251465,206125.0
2021-04-03,3030.0,3081.550049,3019.899902,3047.699951,2942.6791989999997,371283.0
2021-05-03,3020.0,3063.449951,2997.350098,3007.0,2903.381592,63785.0
2021-08-03,3039.0,3039.0,2996.0,3007.199951,2903.574707,39194.0
2021-09-03,3008.050049,3066.899902,2993.0,3049.949951,2944.8515629999997,85833.0
2021-10-03,3080.199951,3092.0,3060.100098,3071.949951,2966.0935059999997,83120.0
2021-12-03,3075.0,3115.649902,3042.050049,3056.899902,2951.5620120000003,133299.0
2021-03-15,3054.0,3098.899902,3043.0,3066.350098,2960.686768,53492.0
2021-03-16,3064.850098,3139.899902,3063.0,3108.699951,3001.577148,294600.0
2021-03-17,3108.0,3156.75,3086.0,3112.699951,3005.439209,263394.0
2021-03-18,3122.0,3145.0,2986.300049,3036.800049,2932.154785,94103.0
2021-03-19,3032.0,3098.0,3004.449951,3063.25,2957.693359,202074.0
2021-03-22,3060.0,3139.0,3018.050049,3129.600098,3021.75708,136270.0
2021-03-23,3139.75,3168.5,3124.0,3142.050049,3033.777832,64888.0
2021-03-24,3125.0,3151.699951,3111.5,3120.949951,3013.405029,49838.0
2021-03-25,3120.949951,3129.699951,3051.0,3068.050049,2962.3278809999997,50991.0
2021-03-26,3083.0,3118.0,3044.0,3068.149902,2962.424316,112808.0
2021-03-30,3080.0,3188.0,3059.850098,3159.949951,3051.061279,216943.0
2021-03-31,3155.0,3205.0,3131.649902,3177.600098,3068.103027,192113.0
2021-01-04,3190.0,3215.699951,3146.0,3165.899902,3056.805908,105274.0
2021-05-04,3171.0,3262.550049,3151.25,3239.300049,3127.677002,1005721.0
2021-06-04,3278.0,3278.0,3229.899902,3263.850098,3151.380859,105514.0
2021-07-04,3262.0,3277.949951,3235.100098,3270.75,3158.042969,68444.0
2021-08-04,3267.350098,3334.850098,3267.350098,3316.5,3202.216553,73583.0
2021-09-04,3350.0,3358.8000490000004,3308.75,3322.199951,3207.720215,98999.0
2021-12-04,3330.0,3343.899902,3217.75,3241.449951,3129.75293,149202.0
2021-04-13,3230.0,3230.0,3074.550049,3105.0,2998.0048829999996,247729.0
2021-04-15,3145.0,3240.550049,3086.199951,3218.949951,3108.027832,673685.0
2021-04-16,3228.949951,3246.25,3182.0,3193.300049,3083.262207,106603.0
2021-04-19,3193.300049,3193.300049,3135.199951,3163.100098,3054.102783,56293.0
2021-04-20,3215.0,3220.0,3127.0,3144.100098,3035.7573239999997,108317.0
2021-04-22,3146.149902,3149.699951,3105.5,3119.100098,3011.618896,199595.0
2021-04-23,3105.0,3119.75,3092.0,3109.800049,3002.63916,67236.0
2021-04-26,3109.800049,3151.949951,3088.100098,3101.100098,2994.2392579999996,96633.0
2021-04-27,3103.0,3135.100098,3103.0,3131.600098,3023.688232,43362.0
2021-04-28,3143.0,3150.5,3112.0,3123.800049,3016.156982,39238.0
2021-04-29,3142.0,3156.300049,3105.399902,3113.199951,3005.921875,62825.0
2021-04-30,3111.0,3132.699951,3021.0,3038.399902,2933.699707,69616.0
2021-03-05,3034.699951,3057.0,3004.800049,3037.0,2932.3479,110455.0
2021-04-05,3060.0,3090.0,3035.199951,3048.949951,2943.88623,71115.0
2021-05-05,3077.800049,3100.0,3053.699951,3096.350098,2989.652832,40810.0
2021-06-05,3108.0,3134.25,3074.0,3111.300049,3004.087646,197177.0
2021-07-05,3130.0,3160.0,3112.149902,3132.0,3024.074463,90326.0
2021-10-05,3140.0,3164.0,3126.0,3145.149902,3036.770996,36150.0
2021-11-05,3130.0,3130.0,3092.199951,3123.199951,3015.577393,42943.0
2021-12-05,3139.0,3139.0,3070.5,3088.5,2982.0732420000004,65098.0
2021-05-14,3100.0,3100.0,3040.550049,3050.75,2945.623779,78135.0
2021-05-17,3060.0,3077.0,3035.649902,3069.800049,2964.017822,101499.0
